CODCNH,NOMBRE,CODPOSTAL,NCAMAS,ALTA,CERRADO,CAPITAL,CIERREFECH,CONCIERTO,EMAIL,OBSERVACIONES,CCAA,PROVINCIA,MUNICIPIO,FINALIDAD,PATRIMONIAL,FUNCIONALIDAD,AÑO
081326,HOSPITAL DE MATARÓ,08304,333,False,False,N,,True,administrador@csm.scs.es,      ,CATALUÑA,BARCELONA,Mataró,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
081347,HOSPITALS VALL D'HEBRON,08035,1393,False,False,S,,True,,      ,CATALUÑA,BARCELONA,Barcelona,GENERAL,CONCIERTO,INSTITUTO CATALÁN DE LA SALUD,2006
081350,CENTRE POLIVALENT CAN FOSC,08480,56,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Ametlla del Vallès (L'),GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTRO PRIVADO-BENÉFICO,2006
081363,UNIDAD DE CURAS PAL-LIATIVES,08002,10,False,False,S,,False,gotic@ohsjd.es,      ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2006
081379,CENTRE SOCIOSANITARI MUTUAM GÜELL,08024,107,False,False,S,,False,mutuam@mutuam.com,      ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081385,INSTITUT FREEDMAN,08950,80,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Esplugues de Llobregat,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
081398,FUNDACIÓ SANITÀRIA D'IGUALADA F.P.,08700,250,False,False,N,,True,ofont@fsi.scs.es,        ,CATALUÑA,BARCELONA,Igualada,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
081402,MUTUALITAT NTRA SRA DEL CARME     ,08400,20,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Granollers,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
081430,HOSPITAL COMARCAL DE L' ALT PENEDÉS,08720,144,False,False,N,,True,xvillanova@csap.scs.es,      ,CATALUÑA,BARCELONA,Vilafranca del Penedès,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
081445,CENTRE DE REHABILITACIÓ MIDAT,08348,125,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Cabrils,TRAUMATOLOGIA Y/O REHABILITACION,PRIVADA,MATEP,2006
081458,CLÍNICA MUTUA DE TERRASA,08221,19,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Terrassa,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
081461,INSTITUT CATALÁ D'ONCOLOGÍA,08907,126,False,False,N,,True,cserra@ico.scs.es,      ,CATALUÑA,BARCELONA,Hospitalet de Llobregat (L'),ONCOLOGICO,CONCIERTO,OTROS PÚBLICOS,2006
081477,CENTRE SOCIOSANITARI EIXAMPLE-FUNDACIÓ PRIVADA CONVIURE,08010,45,False,False,S,,False,, ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
081483,RESIDÈNCIA MONT MARTÍ,08692,57,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Puig-reig,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081496,REGINA SAR,08023,28,False,False,S,,False,,        ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081509,UNITAT HOSPITALARIA PENITENCIARIA D' HOMES,08029,80,False,False,S,,False,,   ,CATALUÑA,BARCELONA,Barcelona,GENERAL,PUBLICA,INSTITUTO CATALÁN DE LA SALUD,2006
081516,PAVELLÓ NORD DE LES LLARS MUNDET,08035,286,False,False,S,,False,,      ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,DIPUTACIÓN O CABILDO,2006
081521,MILLET PARK,08480,31,False,True,N,,False,,        ,CATALUÑA,BARCELONA,Ametlla del Vallès (L'),GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081537,CENTRE VALLPARADÍS,08221,81,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Terrassa,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
081542,CENTRE SOCIOSANITARI MUTUAM-MANRESA,08240,42,False,True,N,,False,,        ,CATALUÑA,BARCELONA,Manresa,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081555,FUNDACIÓN VALLDAURA,08042,30,False,False,S,,False,,  ,CATALUÑA,BARCELONA,Barcelona,PSIQUIATRICO,PUBLICA,OTROS PÚBLICOS,2006
081568,ITA MARESME,08348,29,False,False,N,,False,itacat@itacat.com,      ,CATALUÑA,BARCELONA,Cabrils,OTROS MONOGRAFICOS,PRIVADA,PRIVADO NO BENÉFICO,2006
081574,CLÍNICA LLÚRIA,08008,40,False,False,S,,False,,      ,CATALUÑA,BARCELONA,Barcelona,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
081580,ANTIC H. S. JAUME I STA. MAGDALENA,08301,124,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Mataró,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2006
081593,U. POLIVALENT SALUT MENTAL POBLE SEC,08004,28,False,False,S,,False,,      ,CATALUÑA,BARCELONA,Barcelona,PSIQUIATRICO,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
081605,"PRYTANIS HOSPITALET, S.L.",08902,172,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Hospitalet de Llobregat (L'),GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081616,COMUNITAT TERAPEUTICA ARENYS DE MUNT,08358,28,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Arenys de Munt,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
081627,CLINICA CISTER,08022,37,False,False,S,,False,,      ,CATALUÑA,BARCELONA,Barcelona,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
081638,CTAT SABADELL SERVEIS SOCIOSANITARIS,08202,15,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Sabadell,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081649,HOSPITAL SOCIOSANITARI PERE VIRGILI,08023,207,False,False,S,,False,pvirgili@perevirgili.catsalut.net,      ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2006
081659,CENTRE SOCIOSANITARI HOSP. CLINIC I PROVINCIAL DE BARCELONA,08022,50,False,False,S,,False,, ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,OTROS PÚBLICOS,2006
081661,BENITO MENNI COMPLEX ASSISTENCIAL EN SALUT MENTAL,08400,30,False,False,N,,False,,      ,CATALUÑA,BARCELONA,Granollers,PSIQUIATRICO,PRIVADA,PRIVADO-BENÉFICO (IGLESIA),2006
081672,"CENTRO INTERNACIONAL DE MEDICINA AVANZADA, S.A. (CIMA)",08034,30,False,False,S,,False,info@cimaclinic.com,        ,CATALUÑA,BARCELONA,Barcelona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
081683,SERVEIS SANITARIS PENITENCIARIS CAN BRIANS,08635,150,False,False,N,,False,,,CATALUÑA,BARCELONA,Sant Esteve Sesrovires,PSIQUIATRICO,PUBLICA,OTRO PRIVADO-BENÉFICO,2006
081694,UNIT. DE REF. ONCOLÓGICA DE LA REGIÒ SANIT. DEL BARCELONÈS NORD I MARESME,08916,36,False,False,N,,False,,        ,CATALUÑA,BARCELONA,Badalona,ONCOLOGICO,PUBLICA,OTROS PÚBLICOS,2006
081706,CENTRE COLLSEROLA MUTUAL,08035,26,False,False,S,,False,,        ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081717,CENTRE SOCIOSANITARI SANT JORDI,08940,50,False,False,N,,False,,            ,CATALUÑA,BARCELONA,Cornellà de Llobregat,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081728,HOSPITAL GENERAL PENITENCIARI,08227,32,False,False,N,,False,,            ,CATALUÑA,BARCELONA,Terrassa,GENERAL,PUBLICA,OTROS PÚBLICOS,2006
081739,CENTRE SOCIOSANITARI DE L´HOSPITALET-CONSORCI SANITARI INTEGRAL,08906,123,False,False,N,,False,,              ,CATALUÑA,BARCELONA,Hospitalet de Llobregat (L'),GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTROS PÚBLICOS,2006
081740,LA SALUT SAR,08024,32,True,False,S,,False,,  ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081751,CLÍNICA CREU BLANCA,08034,11,True,False,S,,False,,      ,CATALUÑA,BARCELONA,Barcelona,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
081762,CLÍNICA SECRETARI COLOMA,08024,153,True,False,S,,False,,    ,CATALUÑA,BARCELONA,Barcelona,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,PRIVADO NO BENÉFICO,2006
081773,CENTRE D'INTERNAMENT I DE DIA ITA,08022,29,True,False,S,,False,,  ,CATALUÑA,BARCELONA,Barcelona,PSIQUIATRICO,PRIVADA,PRIVADO NO BENÉFICO,2006
081784,CENTRE SOCIOSANITARI D'ESPLUGUES,08950,131,True,False,N,,False,,      ,CATALUÑA,BARCELONA,Esplugues de Llobregat,GERIATRIA Y/O LARGA ESTANCIA,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
081795,CENTRE SOCIOSANITARI RICARD FORTUNY,08720,250,True,False,N,,False,,      ,CATALUÑA,BARCELONA,Cabrils,GERIATRIA Y/O LARGA ESTANCIA,OTRA,OTROS PÚBLICOS,2006
120148,INSTITUTO DE TRAUMATOLOGÍA DE UNION DE MUTUAS,12003,28,False,False,S,,False,,    ,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,TRAUMATOLOGIA Y/O REHABILITACION,PRIVADA,MATEP,2006
120159,HOSPITAL REY DON JAIME,12004,96,False,False,S,,False,,      ,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
130013,HOSPITAL NUESTRA SEÑORA DE ALARCOS *,13002,362,True,False,S,,False,,* Formaba parte del Complejo Hospitalario de Ciudad Real            ,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2006
130034,SERVICIOS SANITARIOS Y ASISTENCIALES,13002,87,False,False,S,,False,,      ,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,PSIQUIATRICO,PUBLICA,DIPUTACIÓN O CABILDO,2006
130049,CLINICA COREYSA,13002,90,False,False,S,,False,coreysa@clinicacoreysa.com,Anteriormente Grupo Sanitario IDOC    ,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
130071,HOSPITAL SANTA BÁRBARA,13500,161,False,False,N,,False,,      ,CASTILLA-LA MANCHA,CIUDAD REAL,Puertollano,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2006
130087,HOSPITAL GUTIÉRREZ ORTEGA,13300,103,False,False,N,,False,,      ,CASTILLA-LA MANCHA,CIUDAD REAL,Valdepeñas,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2006
130090,COMPLEJO HOSPITALARIO DE CIUDAD REAL *,13002,362,False,True,S,,False,,  *Causa baja como Complejo          ,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2006
130104,"IBÉRICA DE DIAGNÓSTICO Y CIRUGÍA, S.L.",13003,5,False,False,S,,True,,      ,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2006
130111,COMPLEJO HOSPITALARIO LA MANCHA CENTRO,13600,358,False,False,N,,False,,      ,CASTILLA-LA MANCHA,CIUDAD REAL,Alcázar de San Juan,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2006
130127,HOSPITAL GENERAL DE CIUDAD REAL,13005,117,True,False,S,,False,,Apertura con la dotación del H. Ntra. Sra. del Carmen (130028) que causa baja ,CASTILLA-LA MANCHA,CIUDAD REAL,Ciudad Real,GENERAL,PUBLICA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2006
140023,HOSPITAL UNIVERSITARIO REINA SOFÍA,14004,1407,False,False,S,,False,,        ,ANDALUCÍA,CÓRDOBA,Córdoba,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
140076,HOSPITAL DE LA CRUZ ROJA DE CÓRDOBA,14004,135,False,False,S,,False,,        ,ANDALUCÍA,CÓRDOBA,Córdoba,GENERAL,PRIVADA,PRIVADO-BENÉFICO (CRUZ ROJA),2006
140082,HOSPITAL SAN JUAN DE DIOS DE CÓRDOBA,14012,150,False,False,S,,True,hospital@ cordoba.betica.sanjuandedios-oh,        ,ANDALUCÍA,CÓRDOBA,Córdoba,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
140116,HOSPITAL INFANTA MARGARITA,14940,236,False,False,N,,False,,    ,ANDALUCÍA,CÓRDOBA,Cabra,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
140121,HOSPITAL VALLE DE LOS PEDROCHES,14400,142,False,False,N,,False,,      ,ANDALUCÍA,CÓRDOBA,Pozoblanco,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
140185,CLÍNICA MIGUEL CASTILLEJO GORRÁIZ,14004,12,False,False,S,,False,,      ,ANDALUCÍA,CÓRDOBA,Córdoba,OTROS MONOGRAFICOS,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
140195,HOSPITAL DE MONTILLA,14550,54,False,False,N,,False,,              ,ANDALUCÍA,CÓRDOBA,Montilla,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
140207,CLINICA DE OFTALMOLOGÍA DE CÓRDOBA S.L.,14012,4,False,False,S,,False,,          ,ANDALUCÍA,CÓRDOBA,Córdoba,ONCOLOGICO,PRIVADA,PRIVADO NO BENÉFICO,2006
150011,COMPLEJO HOSPITALARIO UNIVERSITARIO JUAN CANALEJO,15006,1410,False,False,S,,False,,      ,GALICIA,A CORUÑA,Coruña (A),GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2006
150050,CENTRO ONCOLÓGICO  DE GALICIA,15009,60,False,False,S,,True,direccion@cog.es,        ,GALICIA,A CORUÑA,Coruña (A),ONCOLOGICO,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
150063,"INSTITUTO POLICLÍNICO SANTA TERESA, S.A.",15008,133,False,False,S,,True,,    ,GALICIA,A CORUÑA,Coruña (A),GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
150079,INSTITUTO MÉDICO-QUIRÚRGICO SAN RAFAEL,15006,141,False,False,S,,True,,    ,GALICIA,A CORUÑA,Coruña (A),GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
150085,"SANATORIO QUIRÚRGICO MODELO, S.A.",15011,100,False,False,S,,True,,    ,GALICIA,A CORUÑA,Coruña (A),GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
150102,"CENTRO MATERNO INFANTIL NUESTRA SEÑORA DE BELEN, S.A.",15011,47,False,False,S,,False,maternidadbelen@maternidadbelen.com,    ,GALICIA,A CORUÑA,Coruña (A),MATERNO-INFANTIL,PRIVADA,PRIVADO NO BENÉFICO,2006
150119,"SANATORIO NEUROPSIQUIÁTRICO LOS ABETOS, S.L.",15008,25,False,False,S,,True,,      ,GALICIA,A CORUÑA,Coruña (A),PSIQUIATRICO,CONCIERTO,PRIVADO NO BENÉFICO,2006
150130,COMPLEJO HOSPITALARIO ARQUITECTO MARCIDE-PROF. NOVOA SANTOS,15405,458,False,False,N,,False,,      ,GALICIA,A CORUÑA,Ferrol,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2006
150177,HOSPITAL GENERAL JUAN CARDONA (SANTO HOSPITAL DE CARIDAD),15406,212,False,False,N,,True,,      ,GALICIA,A CORUÑA,Ferrol,GENERAL,CONCIERTO,OTRO PRIVADO-BENÉFICO,2006
150183,HOSPITAL BASICO DE LA DEFENSA EN FERROL,15405,85,False,False,N,,True,,        ,GALICIA,A CORUÑA,Ferrol,GENERAL,CONCIERTO,MINISTERIO DE DEFENSA,2006
150200,COMPLEJO HOSPITALARIO UNIVERSITARIO DE SANTIAGO,15706,1570,False,False,N,,False,,      ,GALICIA,A CORUÑA,Santiago de Compostela,GENERAL,PUBLICA,SERVICIO GALLEGO DE SALUD-SERGAS,2006
090047,HOSPITAL DE LA CRUZ ROJA,09006,113,False,False,S,,True,hospital@cruzrojabu.net,      ,CASTILLA Y LEÓN,BURGOS,Burgos,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (CRUZ ROJA),2006
090050,HOSPITAL SAN JUAN DE DIOS,09003,165,False,False,S,,True,hsanjuandb@hsjd.es,      ,CASTILLA Y LEÓN,BURGOS,Burgos,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
090079,HOSPITAL SANTOS REYES,09400,123,False,False,N,,False,,      ,CASTILLA Y LEÓN,BURGOS,Aranda de Duero,GENERAL,PRIVADA,SANIDAD CASTILLA Y LEÓN-SACYL,2006
090085,"RESIDENCIA ASISTIDA LA LUZ, S.A.",09400,22,False,False,N,,True,ralaluz@stl.logiccontrol.es,            ,CASTILLA Y LEÓN,BURGOS,Aranda de Duero,GERIATRIA Y/O LARGA ESTANCIA,CONCIERTO,PRIVADO NO BENÉFICO,2006
090098,HOSPITAL SANTIAGO APOSTOL,09200,120,False,False,N,,False,gerent@hsap.sacyl.es,    ,CASTILLA Y LEÓN,BURGOS,Miranda de Ebro,GENERAL,PUBLICA,SANIDAD CASTILLA Y LEÓN-SACYL,2006
090119,HOSPITAL REYES CATÓLICOS,09005,30,False,False,S,,False,info@hospitalreyescatolicos.com,      ,CASTILLA Y LEÓN,BURGOS,Burgos,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
090133,COMPLEJO ASISTENCIAL DE BURGOS,09005,934,False,False,S,,True,,              ,CASTILLA Y LEÓN,BURGOS,Burgos,GENERAL,CONCIERTO,SANIDAD CASTILLA Y LEÓN-SACYL,2006
100041,HOSPITAL CIUDAD DE CORIA,10800,125,False,False,N,,False,,    ,EXTREMADURA,CÁCERES,Coria,GENERAL,PUBLICA,SERVICIO EXTREMEÑO DE SALUD-SES,2006
100054,HOSPITAL CAMPO ARAÑUELO,10300,96,False,False,N,,False,dirmed.navalmoral@navalmoral.ses.juntaex.es,    ,EXTREMADURA,CÁCERES,Navalmoral de la Mata,GENERAL,PUBLICA,SERVICIO EXTREMEÑO DE SALUD-SES,2006
100067,HOSPITAL VIRGEN DEL PUERTO,10600,232,False,False,N,,False,gerent.hvpt@ses.juntaex.es,      ,EXTREMADURA,CÁCERES,Plasencia,GENERAL,PUBLICA,SERVICIO EXTREMEÑO DE SALUD-SES,2006
100073,COMPLEJO SANITARIO PROVINCIAL DE PLASENCIA,10600,370,False,False,N,,True,gerenciacsp@dip-caceres.es,        ,EXTREMADURA,CÁCERES,Plasencia,PSIQUIATRICO,CONCIERTO,DIPUTACIÓN O CABILDO,2006
100089,COMPLEJO HOSPITALARIO DE CÁCERES,10003,716,False,False,S,,False,,    ,EXTREMADURA,CÁCERES,Cáceres,GENERAL,PUBLICA,SERVICIO EXTREMEÑO DE SALUD-SES,2006
100092,CLÍNICA VIRGEN DE GUADALUPE,10004,37,False,False,S,,True,,      ,EXTREMADURA,CÁCERES,Cáceres,QUIRURGICO,CONCIERTO,PRIVADO NO BENÉFICO,2006
100106,CLÍNICA DE MEDICINA Y CIRUGÍA SOQUIMEX,10600,20,False,False,N,,False,,    ,EXTREMADURA,CÁCERES,Plasencia,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
100113,CLÍNICA QUIRÚRGICA CACEREÑA SAN FRANCISCO,10002,32,False,False,S,,False,,    ,EXTREMADURA,CÁCERES,Cáceres,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
110012,HOSPITAL UNIVERSITARIO PUERTA DEL MAR,11009,779,False,False,S,,False,,        ,ANDALUCÍA,CÁDIZ,Cádiz,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
110033,HOSPITAL DE LA MISERICORDIA (H. SAN JUAN DE DIOS).,11005,115,False,False,S,,False,,      ,ANDALUCÍA,CÁDIZ,Cádiz,GENERAL,PRIVADA,OTRO PRIVADO-BENÉFICO,2006
110048,CLÍNICA NUESTRA SEÑORA DE LA SALUD,11001,115,False,False,S,,False,,        ,ANDALUCÍA,CÁDIZ,Cádiz,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
110051,HOSPITAL DE TRAUMÁTICOS. CLÍNICA SAN RAFAEL DE CÁDIZ,11002,350,False,False,S,,True,,        ,ANDALUCÍA,CÁDIZ,Cádiz,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
110103,CLINICA  LOS ÁLAMOS,11407,19,False,False,N,,False,clinicalosalamos@telefonica.net,      ,ANDALUCÍA,CÁDIZ,Jerez de la Frontera,OTROS MONOGRAFICOS,PRIVADA,PRIVADO NO BENÉFICO,2006
110110,HOSPITAL GENERAL DE JEREZ DE LA FRONTERA,11407,570,False,False,N,,False,,        ,ANDALUCÍA,CÁDIZ,Jerez de la Frontera,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
110125,HOSPITAL JUAN GRANDE,11408,224,False,False,N,,True,,      ,ANDALUCÍA,CÁDIZ,Jerez de la Frontera,GENERAL,CONCIERTO,PRIVADO-BENÉFICO (IGLESIA),2006
110131,HOSPITAL DE LA SANTA CRUZ,11407,60,False,True,N,,False,,      ,ANDALUCÍA,CÁDIZ,Jerez de la Frontera,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
110162,HOSPITAL GENERAL SANTA MARÍA DEL PUERTO,11500,295,False,False,N,,True,,        ,ANDALUCÍA,CÁDIZ,Puerto de Santa María (El),GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
110178,HOSPITAL GENERAL DE LA DEFENSA DE SAN FERNANDO,11110,225,False,False,N,,True,,        ,ANDALUCÍA,CÁDIZ,San Fernando,GENERAL,CONCIERTO,MINISTERIO DE DEFENSA,2006
110184,HOSPITAL UNIVERSITARIO PUERTO REAL,11510,411,False,False,N,,False,,      ,ANDALUCÍA,CÁDIZ,Puerto Real,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
110218,HOSPITAL VIRGEN DE LAS MONTAÑAS,11650,113,False,False,N,,True,,      ,ANDALUCÍA,CÁDIZ,Villamartín,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
110223,HOSPITAL VIRGEN DEL CAMINO,11540,113,False,False,N,,True,,      ,ANDALUCÍA,CÁDIZ,Sanlúcar de Barrameda,GENERAL,CONCIERTO,PRIVADO NO BENÉFICO,2006
110239,CLÍNICA JEREZ MÉDICO-QUIRURGICA ,11048,49,False,False,N,,False,,      ,ANDALUCÍA,CÁDIZ,Jerez de la Frontera,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
110248,HOSPITAL CENTRO MÉDICO CHICLANA,11130,51,False,False,N,,False,,        ,ANDALUCÍA,CÁDIZ,Chiclana de la Frontera,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
110259,COMPLEJO HOSPITALARIO AREA CAMPO DE GIBRALTAR (*),11207,882,True,False,N,,False,,(*) Alta según organización en áreas de gestión sanitaria      ,ANDALUCÍA,CÁDIZ,Algeciras,GENERAL,PUBLICA,SERVICIO ANDALUZ DE SALUD,2006
110260,CLINICA NOVO SANCTI PETRI,11139,20,True,False,N,,False,,  ,ANDALUCÍA,CÁDIZ,Chiclana de la Frontera,GENERAL,PRIVADA,PRIVADO NO BENÉFICO,2006
120017,HOSPITAL GENERAL DE CASTELLÓ,12004,575,False,False,S,,False,,      ,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GENERAL,PUBLICA,CONSELLERIA DE SANITAT/AGENCIA VALENCIANA DE SALUD,2006
120038,HOSPITAL LA MAGDALENA,12004,144,False,False,S,,False,monferrer_mar@gva.es,      ,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GERIATRIA Y/O LARGA ESTANCIA,PUBLICA,CONSELLERIA DE SANITAT/AGENCIA VALENCIANA DE SALUD,2006
120043,CONSORCIO HOSPITALARIO PROVINCIAL DE CASTELLON,12002,246,False,False,S,,True,hospitalprovincial@hospital2000.net,   ,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,GENERAL,CONCIERTO,OTROS PÚBLICOS,2006
120094,POLICLÍNICA Y CENTRO DE REHABILITACIÓN UNIMAT,12200,4,False,False,N,,False,clinicaonda@amimat.es,    ,VALENCIA,CASTELLÓN,Onda,TRAUMATOLOGIA Y/O REHABILITACION,PRIVADA,MATEP,2006
120115,HOSPITAL COMARCAL DE VINAROS,12500,136,False,False,N,,False,,    ,VALENCIA,CASTELLÓN,Vinaròs,GENERAL,PUBLICA,CONSELLERIA DE SANITAT/AGENCIA VALENCIANA DE SALUD,2006
120120,"PROMATER, C.P.M. S.L.",12001,11,False,True,S,,False,,      ,VALENCIA,CASTELLÓN,Castellón de la Plana/Castelló de la Plana,MATERNAL,PRIVADA,PRIVADO NO BENÉFICO,2006
120136,HOSPITAL DE LA PLANA,12540,191,False,False,N,,False,,    ,VALENCIA,CASTELLÓN,Villarreal/Vila-real,GENERAL,PUBLICA,CONSELLERIA DE SANITAT/AGENCIA VALENCIANA DE SALUD,2006
010014,HOSPITAL TXAGORRITXU,01009,484,False,False,S,,False,,      ,PAÍS VASCO,ÁLAVA,Vitoria-Gasteiz,GENERAL,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2006
010029,HOSPITAL SANTIAGO APOSTOL,01004,315,False,False,S,,False,hsantiago@hsan.osakidetza.net,    ,PAÍS VASCO,ÁLAVA,Vitoria-Gasteiz,GENERAL,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2006
010035,HOSPITAL PSIQUIÁTRICO DE ALAVA,01006,231,False,False,S,,False,,      ,PAÍS VASCO,ÁLAVA,Vitoria-Gasteiz,PSIQUIATRICO,PUBLICA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2006
010040,POLICLÍNICA SAN JOSÉ,01008,84,False,False,S,,False,buzonsanitario@laprevisora.es,        ,PAÍS VASCO,ÁLAVA,Vitoria-Gasteiz,MEDICO-QUIRURGICO,PRIVADA,MATEP,2006
