CODCNH,NOMBRE,DIRECCION,TELEFONO,TELEFONO2,TELEFAX,CODPOSTAL,NCAMAS,ACREDOCENT,ESCOMPLE,FORCOMPLE,CODIDCOM,ALTA,CERRADO,CAPITAL,CIERREFECH,CONCIERTO,EMAIL,OBSERVACIONES,CCAA,PROVINCIA,MUNICIPIO,FINALIDAD,PATRIMONIAL,FUNCIONALIDAD,AÑO
430081,Hospital Comarcal Móra d'Ebre,"CARRER BENET MESSEGUER, S/N",977401863,,977401214,43740,120,N,N,N,,N,N,N,,Xhup,dtorras@grupsgs.com,,CATALUÑA,TARRAGONA,Móra d'Ebre,GENERAL,COMUNIDAD AUTÓNOMA,PRIVADO NO BENÉFICO,2008
430094,Hospital Universitari Sant Joan de Reus,"CARRER SANT JOAN, S/N",977310300,,977323690,43201,318,S,N,N,,N,N,N,,Xhup,abrunet@grupsgs.com,,CATALUÑA,TARRAGONA,Reus,GENERAL,MUNICIPIO,PRIVADO NO BENÉFICO,2008
430108,Centre MQ Reus,"CARRER ANTONI GAUDÍ, 26",977010800,,977317399,43203,50,N,N,N,,N,N,N,,S,dadm.cmqr@grupsgs.com,,CATALUÑA,TARRAGONA,Reus,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
430115,"Sanatori Villablanca, SA","PARTIDA BELLISENS, S/N",977390011,,977392363,43205,350,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Reus,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
430120,"Institut Pere Mata, S.A.","CARRETERA DE L'INSTITUT PERE MATA, S/N",977338565,,977319400,43206,727,S,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Reus,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
430167,Hospital Tortosa Verge de la Cinta,"CARRER ESPLANETES, 44",977519100,,977519111,43500,237,S,N,N,,N,N,N,,Xhup,htvc@tinet.fut.es,,CATALUÑA,TARRAGONA,Tortosa,GENERAL,SEGURIDAD SOCIAL,INSTITUTO CATALÁN DE LA SALUD,2008
430173,Hospital de la Santa Creu,"PASSEIG MOSSEN VALLS, 1",977500533,,977500085,43500,250,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Tortosa,GERIATRIA Y/O LARGA ESTANCIA,MUNICIPIO,MUNICIPIO,2008
430189,Clínica Terres de l'Ebre,"PLAÇA JOAQUIM BAU, 7",977588200,,977588195,43500,105,N,N,N,,N,N,N,,S,carsa@clinicatortosa.com,,CATALUÑA,TARRAGONA,Tortosa,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
430213,Policlínica Comarcal del Vendrell,"CARRETERA SANTA OLIVA, 51",977660140,,977666337,43700,100,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Vendrell (El),GERIATRIA Y/O LARGA ESTANCIA,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
430228,Pius Hospital de Valls,"PLAÇA SANT FRANCESC, S/N",977613000,,977605014,43800,142,S,N,N,,N,N,N,,Xhup,mclofent@piushospital.org,,CATALUÑA,TARRAGONA,Valls,GENERAL,ENTIDADES PÚBLICAS,PRIVADO NO BENÉFICO,2008
430234,Residència Alt Camp,"CAMI DEL BOSC, S/N",977600292,,977603814,43800,50,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Valls,GERIATRIA Y/O LARGA ESTANCIA,ENTIDADES PÚBLICAS,PRIVADO NO BENÉFICO,2008
430249,Centre Sociosanitari Ciutat de Reus,"CAMI DE TARRAGONA, 10",977345641,,977772601,43204,85,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Reus,GERIATRIA Y/O LARGA ESTANCIA,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
430252,Hospital Comarcal d'Amposta,"CARRER JACINT VERDAGUER, 11",977700050,,977702894,43870,41,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Amposta,GENERAL,MUNICIPIO,MUNICIPIO,2008
430265,Centre Sociosanitari Llevant,"CARRER JOAN FUSTER ORTELLS, S/N",977239412,,977236628,43007,60,N,N,N,,N,N,S,,N,jmadsera@sv.ftecla.es,,CATALUÑA,TARRAGONA,Tarragona,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,OTRO PRIVADO-BENÉFICO,2008
430276,Residència Vila-seca,"CARRER REQUET DE FÈLIX, 35",977395825,,,43480,25,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Vila-seca,GERIATRIA Y/O LARGA ESTANCIA,MUNICIPIO,PRIVADO NO BENÉFICO,2008
430287,Unitat Polivalent en Salut Mental d'Amposta,"CARRER Amèrica, 15",977338565,,,43870,127,N,N,N,,N,N,N,,N,,,CATALUÑA,TARRAGONA,Amposta,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
430298,Hospital del Vendrell,"CARRETERA N-340, 1193",977251570,,977248498,43700,100,N,N,N,,N,N,N,,S,,,CATALUÑA,TARRAGONA,Vendrell (El),GENERAL,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,2008
430300,CENTRE SOCIOSANITARI I RESIDENCIA ASSISTIDA SALOU,Av. Pau Casal s/n,977774705,,977774705,43840,135,N,N,N,,S,N,N,,N,,,CATALUÑA,TARRAGONA,Salou,GERIATRIA Y/O LARGA ESTANCIA,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
440012,HOSPITAL OBISPO POLANCO,"Av. Ruiz Jarabo, s/n.",978621150,0,978621310,44002,215,S,N,N,,N,N,S,,N,,,ARAGÓN,TERUEL,Teruel,GENERAL,SEGURIDAD SOCIAL,SERVICIO ARAGONÉS DE SALUD-SALUD,2008
440027,HOSPITAL SAN JOSÉ,"Av. Zaragoza, 16",978605368,0,978610617,44001,46,N,N,N,,N,N,S,,N,,,ARAGÓN,TERUEL,Teruel,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,2008
440033,CENTRO DE REHABILITACION PSICOSOCIAL SAN JUAN DE DIOS,"Av. de Zaragoza, 10",978605467,0,978601208,44001,155,S,N,N,,N,N,S,,N,hpsiquiteruel@aragon.es,,ARAGÓN,TERUEL,Teruel,PSIQUIATRICO,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,2008
440048,HOSPITAL DE ALCAÑIZ,"Dr Repollés, 2",978830100,978831018,978830977,44600,125,S,N,N,,N,N,N,,N,aaznar@salud.aragon.es,,ARAGÓN,TERUEL,Alcañiz,GENERAL,SEGURIDAD SOCIAL,SERVICIO ARAGONÉS DE SALUD-SALUD,2008
450015,HOSPITAL VIRGEN DE LA SALUD,"Av. de Barber, 3O",925269200,0,925214836,45004,0,S,N,S,450092,N,N,S,,N,,,CASTILLA-LA MANCHA,TOLEDO,Toledo,GENERAL,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2008
450020,HOSPITAL GERIÁTRICO VIRGEN DEL VALLE,"Ctra. de Cobisa, s/n.",925269300,0,925269355,45071,0,S,N,S,450092,N,N,S,,N,,,CASTILLA-LA MANCHA,TOLEDO,Toledo,GERIATRIA Y/O LARGA ESTANCIA,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2008
450036,HOSPITAL NACIONAL DE PARAPLÉJICOS,"Finca La Peraleda, s/n.",925247700,0,925247745,45071,229,N,N,N,,N,N,S,,N,macarrascob@sescam.org,,CASTILLA-LA MANCHA,TOLEDO,Toledo,TRAUMATOLOGIA Y/O REHABILITACION,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2008
450041,HOSPITAL PROVINCIAL DE LA MISERICORDIA,"San Servando, s/n.",925259350,0,925259360,45006,159,S,N,N,,N,N,S,,S,,,CASTILLA-LA MANCHA,TOLEDO,Toledo,GENERAL,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,2008
450067,HOSPITAL NUESTRA SEÑORA DEL PRADO (1),"Ctra. de Madrid, km. 114",925803600,925803604,925815444,45600,333,S,N,N,,N,N,N,,N,informacion@hospital-prado.org,,CASTILLA-LA MANCHA,TOLEDO,Talavera de la Reina,GENERAL,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2008
450073,INSTITUTO DE CIENCIAS DE LA SALUD (2),"Ctra. Madrid-Extremadura, km. 114",925839200,925839251,925839282,45600,0,N,N,N,,N,N,N,,N,,,CASTILLA-LA MANCHA,TOLEDO,Talavera de la Reina,PSIQUIATRICO,COMUNIDAD AUTÓNOMA,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2008
450089,"GRUPO EMPRESARIAL MARAZUELA, S.A.","Av. de Extremadura, 5",925815281,0,925815141,45600,18,N,N,N,,N,N,N,,S,clinica@clinicamarazuela.com,,CASTILLA-LA MANCHA,TOLEDO,Talavera de la Reina,QUIRURGICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
450092,COMPLEJO HOSPITALARIO DE TOLEDO,"Av. de Barber, 30",925269200,0,925214836,45004,749,S,S,N,,N,N,S,,N,,,CASTILLA-LA MANCHA,TOLEDO,Toledo,GENERAL,SEGURIDAD SOCIAL,SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM,2008
450113,"CENTRO ASISTENCIAL DE SOLIMAT, MUTUA DE A.T. Y E.P. DE LA S.S","San Pedro el Verde, 35",925215267,0,925215254,45004,10,S,N,N,,N,N,S,,N,jlopez@solimat.com,,CASTILLA-LA MANCHA,TOLEDO,Toledo,TRAUMATOLOGIA Y/O REHABILITACION,MATEP,MATEP,2008
450122,HOSPITAL TRES CULTURAS,Urb. Tres Culturas,925266100,0,925266104,45005,84,N,N,N,,N,N,S,,S,informacion.tresculturas@idcsa.net,,CASTILLA-LA MANCHA,TOLEDO,Toledo,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460018,HOSPITAL UNIVERSITARIO LA FE,"Av. Campanar, 21",963862700,0,961973089,46009,1440,S,N,N,,N,N,S,,N,,,VALENCIA,VALENCIA,Valencia,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460023,HOSPITAL UNIVERSITARIO DR. PESET ALEIXANDRE,"Av. Gaspar Aguilar, 90",961622500,0,961622501,46017,539,S,N,N,,N,N,S,,N,,,VALENCIA,VALENCIA,Valencia,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460039,HOSPITAL ARNAU DE VILANOVA,"San Clemente, 12",963868501,0,963868580,46015,302,S,N,N,,N,N,S,,N,,,VALENCIA,VALENCIA,Valencia,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460044,HOSPITAL CLÍNICO UNIVERSITARIO,"Av. Blasco Ibáñez, 17",963862600,963862604,963862657,46010,587,S,N,N,,N,N,S,,N,,,VALENCIA,VALENCIA,Valencia,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460057,HOSPITAL LA MALVARROSA,"Isabel de Villena, 2",963989900,963989907,963989929,46011,45,N,N,N,,N,N,S,,N,armanyanzas_ern@gva.es,,VALENCIA,VALENCIA,Valencia,QUIRURGICO,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460060,HOSPITAL GENERAL UNIVERSITARIO ,"Av. Tres Cruces, 2",961972012,961972013,961972014,46014,593,S,N,N,,N,N,S,,S,,,VALENCIA,VALENCIA,Valencia,GENERAL,DIPUTACIÓN O CABILDO,AGENCIA VALENCIANA DE SALUD,2008
460082,CLÍNICA CASA DE LA SALUD,"Dr Manuel Candela, 41",963897700,963897701,963692635,46021,230,N,N,N,,N,N,S,,N,casadesalud@casadesalud.es,,VALENCIA,VALENCIA,Valencia,GENERAL,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),2008
460095,HOSPITAL DE VALENCIA AL MAR,"Río Tajo, 1",963352500,963352515,963352501,46011,70,N,N,N,,N,N,S,,S,mar@hospitales.nisa.es,,VALENCIA,VALENCIA,Valencia,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460109,FUNDACIÓN INSTITUTO VALENCIANO DE ONCOLOGÍA,"Profesor Beltrán Báguena, 11,8 Y 19",961114000,961114090,961114342,46009,135,S,N,N,,N,N,S,,S,,,VALENCIA,VALENCIA,Valencia,ONCOLOGICO,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,2008
460116,CLINICA VIRGEN DEL CONSUELO,"Callosa de Ensarria, 12",963177800,963174000,963177870,46007,220,N,N,N,,N,N,S,,S,cvconsuelo@hospitales.nisa.es,,VALENCIA,VALENCIA,Valencia,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460137,CLÍNICA QUIRÓN DE VALENCIA.,"Av. Blasco Ibáñez, 14",963690600,963391100,963931706,46010,86,N,N,N,,N,N,S,,N,direccion.val@quiron.es,,VALENCIA,VALENCIA,Valencia,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460168,HOSPITAL PSIQUIÁTRICO PADRE JOFRE,"Ctra. Valencia-Torres Torres, km. 9",961699000,961699030,961699053,46117,80,N,N,N,,N,N,N,,N,,,VALENCIA,VALENCIA,Bétera,PSIQUIATRICO,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,2008
460174,CLÍNICA BÉTERA 48,Albereda Escultor Ramón Inglés 48,961600051,961602511,961600769,46117,22,N,N,N,,N,N,N,,N,clinicabetera48@terra.es,,VALENCIA,VALENCIA,Bétera,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460180,CASA DE REPOSO SAN ONOFRE S.L.,"Pujada de l'Ermita, 31",963638036,0,963639972,46110,76,N,N,N,,N,N,N,,N,info@clinicasanonofre.com,,VALENCIA,VALENCIA,Godella,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460193,HOSPITAL GENERAL BASICO DE LA DEFENSA DE VALENCIA,"L' Alitra, 1",963793500,0,963791197,46071,115,N,N,N,,N,N,N,,S,,,VALENCIA,VALENCIA,Quart de Poblet,GENERAL,MINISTERIO DE DEFENSA,MINISTERIO DE DEFENSA,2008
460207,HOSPITAL FRANCESC DE BORJA DE GANDIA,"Pº Germania, 71",962959200,0,962875936,467002,238,S,N,N,,N,N,N,,N,,,VALENCIA,VALENCIA,Gandía,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460229,HOSPITAL LLUIS ALCANYÍS DE XATIVA,"Ctra. Xàtiva-Silla, km. 2",962289500,962289512,962289540,46800,273,S,N,N,,N,N,N,,N,,,VALENCIA,VALENCIA,Xàtiva,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460235,HOSPITAL GENERAL DE ONTINYENT,"Av. Francisco Cerda, 3",962989300,962989305,962989400,46870,56,N,N,N,,N,N,N,,N,,,VALENCIA,VALENCIA,Ontinyent,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460240,CENTRO DE RECUPERACIÓN Y REHABILITACIÓN DE LEVANTE,"Autovía Valencia-Ademuz, km. 11,7",961350250,963054008,961350034,46184,230,N,N,N,,N,N,N,,N,rros@crrlevante.com,,VALENCIA,VALENCIA,San Antonio de Benagéber,TRAUMATOLOGIA Y/O REHABILITACION,MATEP,MATEP,2008
460266,HOSPITAL DE SAGUNTO,"Av. Ramón y Cajal, s/n.",962659400,0,962659420,46520,252,S,N,N,,N,N,N,,N,,,VALENCIA,VALENCIA,Sagunto/Sagunt,GENERAL,SEGURIDAD SOCIAL,AGENCIA VALENCIANA DE SALUD,2008
460272,HOSPITAL DOCTOR MOLINER,"Porta Coeli, s/n.",961687912,691687900,961687901,46118,179,N,N,N,,N,N,N,,N,curros_fed@gva.es,,VALENCIA,VALENCIA,Serra,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2008
460288,HOSPITAL DE REQUENA,Paraje Casablanca s/n.,962339600,962339601,962304523,46340,87,S,N,N,,N,N,N,,N,martinez_dol@gva.es,,VALENCIA,VALENCIA,Requena,GENERAL,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2008
460291,HOSPITAL 9 DE OCTUBRE,"Av. Valle de la Ballestera, 59",963179100,963179200,963460033,46015,300,S,N,N,,N,N,S,,N,9octubre@hospitales.nisa.es,,VALENCIA,VALENCIA,Valencia,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460327,CENTRO MÉDICO GANDÍA,"Daimuz, 26",962874740,962874741,962950215,46700,11,N,N,N,,N,N,N,,N,,,VALENCIA,VALENCIA,Gandía,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460333,HOSPITAL AGUAS VIVAS,"Urbanización Aguas Vivas, s/n.",962588800,962588933,962975016,46740,76,N,N,N,,N,N,N,,N,hav@hospitales.nisa.es,,VALENCIA,VALENCIA,Carcaixent,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460348,CLÍNICA FONTANA,"Alicante, 31",963410600,0,963411096,46004,7,N,N,N,,N,N,S,,N,fontana@clinicafontana.es,,VALENCIA,VALENCIA,Valencia,QUIRURGICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
460351,HOSPITAL UNIVERSITARIO DE LA RIBERA (1),"Crtra Corbera, Km. 1",962458100,962458142,962458159,46600,301,S,N,N,,N,N,N,,N,,,VALENCIA,VALENCIA,Alzira,GENERAL,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2008
460369,HOSPITAL PARE JOFRE,San Llátzer s/n,961223900,,961223910,46017,125,N,N,N,,N,N,S,,N,,,VALENCIA,VALENCIA,Valencia,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,AGENCIA VALENCIANA DE SALUD,2008
470014,HOSPITAL UNIVERSITARIO DEL RIO HORTEGA,C/ Cardenal Torquemada,983420400,983420401,983331566,47010,590,S,N,N,,N,N,S,,N,gerent@hurh.sacyl.es,,CASTILLA Y LEÓN,VALLADOLID,Valladolid,GENERAL,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,2008
470029,HOSPITAL CLINICO UNIVERSITARIO DE VALLADOLID,"Av. Ramón y Cajal, 3",983420000,983420001,983257511,47005,777,S,N,N,,N,N,S,,N,gencia@hcuv.sacyl.es,,CASTILLA Y LEÓN,VALLADOLID,Valladolid,GENERAL,COMUNIDAD AUTÓNOMA,SANIDAD CASTILLA Y LEÓN-SACYL,2008
470053,SANATORIO SAGRADO CORAZÓN,"Fidel Recio, 1",983299000,0,983292731,47002,65,N,N,N,,N,N,S,,S,santsgc@planalfa.es,,CASTILLA Y LEÓN,VALLADOLID,Valladolid,QUIRURGICO,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),2008
470072,CENTRO HOSPITALARIO BENITO MENNI,"Pº Juan Carlos I, 10",983272600,983272604,983477557,47008,70,S,N,N,,N,N,S,,S,chbm@menni.com,,CASTILLA Y LEÓN,VALLADOLID,Valladolid,PSIQUIATRICO,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),2008
470091,HOSPITAL COMARCAL DE MEDINA DEL CAMPO,"Calle de Peñaranda,  24",983838000,983838001,983838007,47400,119,S,N,N,,N,N,N,,N,gencia@hmdc.sacyl.es,,CASTILLA Y LEÓN,VALLADOLID,Medina del Campo,GENERAL,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,2008
470105,HOSPITAL DE VALLADOLID FELIPE II,"Felipe II, 9",983358000,0,983374940,47003,72,N,N,N,,N,N,S,,S,maria.concepcion.hfii@gruporecoletas.com,,CASTILLA Y LEÓN,VALLADOLID,Valladolid,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
470113,HOSPITAL CAMPO GRANDE,Plaza de Colón s/n,983135555,983144149,983144234,47007,88,N,N,N,,N,N,S,,S,judit.caballero.hcg@gruporecoletas.com,,CASTILLA Y LEÓN,VALLADOLID,Valladolid,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
480010,HOSPITAL  SANTA MARINA,"Ctra. Santa Marina, 41",944006900,0,944006950,48004,268,N,N,N,,N,N,S,,N,hsmarina@hmar.osakidetza.net,,PAÍS VASCO,VIZCAYA,Bilbao,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480025,CENTRO INTERMUTUAL DE EUSKADI,"Fontecha y Salazar, 6",944132380,0,944466767,48007,58,N,N,N,,N,N,S,,N,,,PAÍS VASCO,VIZCAYA,Bilbao,GENERAL,MATEP,MATEP,2008
480031,CLÍNICA ERCILLA MUTUALIA,"Ercilla, 10",944252500,902540250,944252534,48009,28,N,N,N,,N,N,S,,N,,,PAÍS VASCO,VIZCAYA,Bilbao,TRAUMATOLOGIA Y/O REHABILITACION,MATEP,MATEP,2008
480046,HOSPITAL CRUZ ROJA DE BILBAO,"Alameda de Urquijo, 65",944434792,944434954,944223771,48013,68,N,N,N,,N,N,S,,S,k.delapuerta@hospitalcruzroja.biz,,PAÍS VASCO,VIZCAYA,Bilbao,GENERAL,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),2008
480059,SANATORIO BILBAÍNO,"Gordoniz, 18",944430150,0,944216822,48010,44,N,N,N,,N,N,S,,S,sanatoriobilbaino@siervasdejesus.com,,PAÍS VASCO,VIZCAYA,Bilbao,QUIRURGICO,PRIVADO-BENÉFICO (IGLESIA),PRIVADO NO BENÉFICO,2008
480078,HOSPITAL DE BASURTO,"Av. Montevideo, 18",944006000,0,944006180,48013,697,S,N,N,,N,N,S,,N,aibanez@hbas.osakidetza.net,,PAÍS VASCO,VIZCAYA,Bilbao,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480084,"CLÍNICA VICENTE SAN SEBASTIÁN, S.A.","Rafaela Ibarra, 25",944755000,0,944479297,48014,156,N,N,N,,N,N,S,,N,direccion@clinicass.com,,PAÍS VASCO,VIZCAYA,Bilbao,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
480097,"CLÍNICA VIRGEN BLANCA, S.A.","Maestro Mendiri, 2",944127011,0,944126559,48006,74,N,N,N,,N,N,S,,S,m.fernandez@clivb.com,,PAÍS VASCO,VIZCAYA,Bilbao,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
480118,HOSPITAL SAN FRANCISCO JAVIER,"Gordoniz, 12",944102710,902100994,944704241,48010,73,N,N,N,,N,N,S,,N,direccion@clinica-sfj.com,,PAÍS VASCO,VIZCAYA,Bilbao,GENERAL,PRIVADO-BENÉFICO (IGLESIA),PRIVADO NO BENÉFICO,2008
480123,CLÍNICA GUIMON S.A.,"Manuel Allende, 24",944215200,0,944431063,48010,42,S,N,N,,N,N,S,,N,cosmeguimon@hotmail.com,,PAÍS VASCO,VIZCAYA,Bilbao,OFTALMICO U ORL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
480160,CLÍNICA INDAUTXU,"Gordoniz, 9",944445012,0,944702824,48010,30,N,N,N,,N,N,S,,N,clinicaindautxu@clinicaindautxu.com,,PAÍS VASCO,VIZCAYA,Bilbao,GENERAL,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
480176,HOSPITAL DE CRUCES,"Pza de Cruces, s/n.",946006000,0,946006067,48903,981,S,N,N,,N,N,N,,N,gerencia@hcru.osakidetza.net,,PAÍS VASCO,VIZCAYA,Barakaldo,GENERAL,SEGURIDAD SOCIAL,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480182,HOSPITAL SAN ELOY,"Av. Antonio Miranda, 5",944006700,0,944006727,48902,128,S,N,N,,N,N,N,,N,direccion.saneloy@hsel.osakidetza.net,,PAÍS VASCO,VIZCAYA,Barakaldo,GENERAL,SEGURIDAD SOCIAL,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480195,HOSPITAL DE BERMEO,"Tompoi Bidea, s/n.",946029000,0,946029020,48370,195,N,N,N,,N,N,N,,N,javier.velascoetxebarria@osakidetza.net,,PAÍS VASCO,VIZCAYA,Berméo,PSIQUIATRICO,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480209,HOSPITAL GALDAKAO-USANSOLO,"Barrio Labeaga, s/n.",944007000,0,944007132,48960,439,S,N,N,,N,N,N,,N,hospital.galdakao-usansolo@osakidetza.net,,PAÍS VASCO,VIZCAYA,Galdakao,GENERAL,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480216,HOSPITAL DE GORLIZ,"Astondo Ibiltoki, 2",944006600,944996605,944006627,48630,149,N,N,N,,N,N,N,,N,merche.lecumberriayarza@osakidetza.net,,PAÍS VASCO,VIZCAYA,Górliz,GERIATRIA Y/O LARGA ESTANCIA,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480237,SANATORIO NEUROPSIQUIÁTRICO SAN IGNACIO DE LOYOLA,"Peruri, 4",944606822,944600109,944913166,48940,35,N,N,N,,N,N,N,,S,s.loyola@euskalnet.net,,PAÍS VASCO,VIZCAYA,Leioa,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
480255,HOSPITAL SAN JUAN DE DIOS,"Av. Cristobal Murrieta, 70",944939900,0,944939907,48980,94,N,N,N,,N,N,N,,S,santurce.secretaria@hsjd.es,,PAÍS VASCO,VIZCAYA,Santurtzi,GENERAL,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,2008
480268,HOSPITAL DE ZALDIBAR,"Av. de Bilbao, s/n.",946032800,0,946032819,48250,204,S,N,N,,N,N,N,,N,hospital.zaldibar@hzal.osakidetza.net,,PAÍS VASCO,VIZCAYA,Zaldibar,PSIQUIATRICO,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480274,HOSPITAL DE ZAMUDIO,"Arteaga Auzoa, 45",944006500,944006511,944006526,48170,142,S,N,N,,N,N,N,,N,isabel.aquesolougalde@osakidetza.net,,PAÍS VASCO,VIZCAYA,Zamudio,PSIQUIATRICO,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,2008
480293,AVANCES MÉDICOS S.A,"Av.  Murrieta, 70",902407071,944243040,944246087,48980,24,N,N,N,,N,N,N,,N,admon@avancesmedicos.es,,PAÍS VASCO,VIZCAYA,Santurtzi,PSIQUIATRICO,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,2008
490013,HOSPITAL VIRGEN DE LA CONCHA,"Av. Requejo, 35",980548200,980548204,980512838,49022,0,S,N,S,490070,N,N,S,,S,buzgen@hvcn.sacyl.es,,CASTILLA Y LEÓN,ZAMORA,Zamora,GENERAL,SEGURIDAD SOCIAL,SANIDAD CASTILLA Y LEÓN-SACYL,2008
